순번,국립공원,사무소,관리지구,탐방지역,일자,전체 탐방객수
11878,설악산,설악산,장수대지구,한계령,2021.1.1,99
11879,설악산,설악산,백담지구,남교리,2021.1.1,7
11880,설악산,설악산,백담지구,백담,2021.1.1,252
11881,설악산,설악산,고지대,희운각,2021.1.1,5
11882,설악산,설악산,고지대,소청,2021.1.1,0
11883,설악산,설악산,점봉산,점봉산(곰배령),2021.1.1,0
11884,설악산,설악산,설악동,설악동,2021.1.2,3303
11885,설악산,설악산,설악동,야영장,2021.1.2,81
11886,설악산,설악산,오색지구,남설악,2021.1.2,94
11887,설악산,설악산,오색지구,약수터입구,2021.1.2,352
11888,설악산,설악산,오색지구,용소폭포,2021.1.2,28
11889,설악산,설악산,오색지구,흘림골,2021.1.2,0
11890,설악산,설악산,장수대지구,장수대,2021.1.2,57
11891,설악산,설악산,장수대지구,한계령,2021.1.2,81
11892,설악산,설악산,백담지구,남교리,2021.1.2,5
11893,설악산,설악산,백담지구,백담,2021.1.2,209
11894,설악산,설악산,고지대,희운각,2021.1.2,8
11895,설악산,설악산,고지대,소청,2021.1.2,0
11896,설악산,설악산,점봉산,점봉산(곰배령),2021.1.2,15
11897,설악산,설악산,설악동,설악동,2021.1.3,835
11898,설악산,설악산,설악동,야영장,2021.1.3,36
11899,설악산,설악산,오색지구,남설악,2021.1.3,53
11900,설악산,설악산,오색지구,약수터입구,2021.1.3,192
11901,설악산,설악산,오색지구,용소폭포,2021.1.3,16
11902,설악산,설악산,오색지구,흘림골,2021.1.3,0
11903,설악산,설악산,장수대지구,장수대,2021.1.3,15
11904,설악산,설악산,장수대지구,한계령,2021.1.3,54
11905,설악산,설악산,백담지구,남교리,2021.1.3,3
11906,설악산,설악산,백담지구,백담,2021.1.3,53
11907,설악산,설악산,고지대,희운각,2021.1.3,10
11908,설악산,설악산,고지대,소청,2021.1.3,1
11909,설악산,설악산,점봉산,점봉산(곰배령),2021.1.3,0
11910,설악산,설악산,설악동,설악동,2021.1.4,1124
11911,설악산,설악산,설악동,야영장,2021.1.4,33
11912,설악산,설악산,오색지구,남설악,2021.1.4,25
11913,설악산,설악산,오색지구,약수터입구,2021.1.4,66
11914,설악산,설악산,오색지구,용소폭포,2021.1.4,3
11915,설악산,설악산,오색지구,흘림골,2021.1.4,0
11916,설악산,설악산,장수대지구,장수대,2021.1.4,5
11917,설악산,설악산,장수대지구,한계령,2021.1.4,8
11918,설악산,설악산,백담지구,남교리,2021.1.4,3
11919,설악산,설악산,백담지구,백담,2021.1.4,32
11920,설악산,설악산,고지대,희운각,2021.1.4,4
11921,설악산,설악산,고지대,소청,2021.1.4,0
11922,설악산,설악산,점봉산,점봉산(곰배령),2021.1.4,0
11923,설악산,설악산,설악동,설악동,2021.1.5,586
11924,설악산,설악산,설악동,야영장,2021.1.5,39
11925,설악산,설악산,오색지구,남설악,2021.1.5,26
11926,설악산,설악산,오색지구,약수터입구,2021.1.5,78
11927,설악산,설악산,오색지구,용소폭포,2021.1.5,1
11928,설악산,설악산,오색지구,흘림골,2021.1.5,0
11929,설악산,설악산,장수대지구,장수대,2021.1.5,4
11930,설악산,설악산,장수대지구,한계령,2021.1.5,13
11931,설악산,설악산,백담지구,남교리,2021.1.5,4
11932,설악산,설악산,백담지구,백담,2021.1.5,35
11933,설악산,설악산,고지대,희운각,2021.1.5,8
11934,설악산,설악산,고지대,소청,2021.1.5,0
11935,설악산,설악산,점봉산,점봉산(곰배령),2021.1.5,0
11936,설악산,설악산,설악동,설악동,2021.1.6,661
11937,설악산,설악산,설악동,야영장,2021.1.6,18
11938,설악산,설악산,오색지구,남설악,2021.1.6,11
11939,설악산,설악산,오색지구,약수터입구,2021.1.6,53
11940,설악산,설악산,오색지구,용소폭포,2021.1.6,1
11941,설악산,설악산,오색지구,흘림골,2021.1.6,0
11942,설악산,설악산,장수대지구,장수대,2021.1.6,4
11943,설악산,설악산,장수대지구,한계령,2021.1.6,15
11944,설악산,설악산,백담지구,남교리,2021.1.6,28
11945,설악산,설악산,백담지구,백담,2021.1.6,24
11946,설악산,설악산,고지대,희운각,2021.1.6,22
11947,설악산,설악산,고지대,소청,2021.1.6,1
11948,설악산,설악산,점봉산,점봉산(곰배령),2021.1.6,4
11949,설악산,설악산,설악동,설악동,2021.1.7,228
11950,설악산,설악산,설악동,야영장,2021.1.7,3
11951,설악산,설악산,오색지구,남설악,2021.1.7,4
11952,설악산,설악산,오색지구,약수터입구,2021.1.7,6
11953,설악산,설악산,오색지구,용소폭포,2021.1.7,0
11954,설악산,설악산,오색지구,흘림골,2021.1.7,0
11955,설악산,설악산,장수대지구,장수대,2021.1.7,1
11956,설악산,설악산,장수대지구,한계령,2021.1.7,1
11957,설악산,설악산,백담지구,남교리,2021.1.7,18
11958,설악산,설악산,백담지구,백담,2021.1.7,18
11959,설악산,설악산,고지대,희운각,2021.1.7,0
11960,설악산,설악산,고지대,소청,2021.1.7,0
11961,설악산,설악산,점봉산,점봉산(곰배령),2021.1.7,0
11962,설악산,설악산,설악동,설악동,2021.1.8,234
11963,설악산,설악산,설악동,야영장,2021.1.8,33
11964,설악산,설악산,오색지구,남설악,2021.1.8,14
11965,설악산,설악산,오색지구,약수터입구,2021.1.8,27
11966,설악산,설악산,오색지구,용소폭포,2021.1.8,0
11967,설악산,설악산,오색지구,흘림골,2021.1.8,0
11968,설악산,설악산,장수대지구,장수대,2021.1.8,1
11969,설악산,설악산,장수대지구,한계령,2021.1.8,4
11970,설악산,설악산,백담지구,남교리,2021.1.8,3
11971,설악산,설악산,백담지구,백담,2021.1.8,11
11972,설악산,설악산,고지대,희운각,2021.1.8,9
11973,설악산,설악산,고지대,소청,2021.1.8,0
11974,설악산,설악산,점봉산,점봉산(곰배령),2021.1.8,0
11975,설악산,설악산,설악동,설악동,2021.1.9,874
11976,설악산,설악산,설악동,야영장,2021.1.9,51
11977,설악산,설악산,오색지구,남설악,2021.1.9,66
11978,설악산,설악산,오색지구,약수터입구,2021.1.9,77
11979,설악산,설악산,오색지구,용소폭포,2021.1.9,3
11980,설악산,설악산,오색지구,흘림골,2021.1.9,0
11981,설악산,설악산,장수대지구,장수대,2021.1.9,9
11982,설악산,설악산,장수대지구,한계령,2021.1.9,55
11983,설악산,설악산,백담지구,남교리,2021.1.9,2
11984,설악산,설악산,백담지구,백담,2021.1.9,62
11985,설악산,설악산,고지대,희운각,2021.1.9,11
11986,설악산,설악산,고지대,소청,2021.1.9,0
11987,설악산,설악산,점봉산,점봉산(곰배령),2021.1.9,6
11988,설악산,설악산,설악동,설악동,2021.1.10,1558
11989,설악산,설악산,설악동,야영장,2021.1.10,27
11990,설악산,설악산,오색지구,남설악,2021.1.10,60
11991,설악산,설악산,오색지구,약수터입구,2021.1.10,91
11992,설악산,설악산,오색지구,용소폭포,2021.1.10,7
11993,설악산,설악산,오색지구,흘림골,2021.1.10,0
11994,설악산,설악산,장수대지구,장수대,2021.1.10,11
11995,설악산,설악산,장수대지구,한계령,2021.1.10,29
11996,설악산,설악산,백담지구,남교리,2021.1.10,1
11997,설악산,설악산,백담지구,백담,2021.1.10,53
11998,설악산,설악산,고지대,희운각,2021.1.10,9
11999,설악산,설악산,고지대,소청,2021.1.10,1
12000,설악산,설악산,점봉산,점봉산(곰배령),2021.1.10,0
12001,설악산,설악산,설악동,설악동,2021.1.11,1114
12002,설악산,설악산,설악동,야영장,2021.1.11,27
12003,설악산,설악산,오색지구,남설악,2021.1.11,25
12004,설악산,설악산,오색지구,약수터입구,2021.1.11,72
12005,설악산,설악산,오색지구,용소폭포,2021.1.11,1
12006,설악산,설악산,오색지구,흘림골,2021.1.11,0
12007,설악산,설악산,장수대지구,장수대,2021.1.11,19
12008,설악산,설악산,장수대지구,한계령,2021.1.11,16
12009,설악산,설악산,백담지구,남교리,2021.1.11,2
12010,설악산,설악산,백담지구,백담,2021.1.11,6
12011,설악산,설악산,고지대,희운각,2021.1.11,22
12012,설악산,설악산,고지대,소청,2021.1.11,0
12013,설악산,설악산,점봉산,점봉산(곰배령),2021.1.11,0
12014,설악산,설악산,설악동,설악동,2021.1.12,1086
12015,설악산,설악산,설악동,야영장,2021.1.12,39
12016,설악산,설악산,오색지구,남설악,2021.1.12,16
12017,설악산,설악산,오색지구,약수터입구,2021.1.12,72
12018,설악산,설악산,오색지구,용소폭포,2021.1.12,10
12019,설악산,설악산,오색지구,흘림골,2021.1.12,0
12020,설악산,설악산,장수대지구,장수대,2021.1.12,21
12021,설악산,설악산,장수대지구,한계령,2021.1.12,9
12022,설악산,설악산,백담지구,남교리,2021.1.12,7
12023,설악산,설악산,백담지구,백담,2021.1.12,5
12024,설악산,설악산,고지대,희운각,2021.1.12,24
12025,설악산,설악산,고지대,소청,2021.1.12,2
12026,설악산,설악산,점봉산,점봉산(곰배령),2021.1.12,0
12027,설악산,설악산,설악동,설악동,2021.1.13,1032
12028,설악산,설악산,설악동,야영장,2021.1.13,45
12029,설악산,설악산,오색지구,남설악,2021.1.13,19
12030,설악산,설악산,오색지구,약수터입구,2021.1.13,77
12031,설악산,설악산,오색지구,용소폭포,2021.1.13,8
12032,설악산,설악산,오색지구,흘림골,2021.1.13,0
12033,설악산,설악산,장수대지구,장수대,2021.1.13,5
12034,설악산,설악산,장수대지구,한계령,2021.1.13,20
12035,설악산,설악산,백담지구,남교리,2021.1.13,9
12036,설악산,설악산,백담지구,백담,2021.1.13,23
12037,설악산,설악산,고지대,희운각,2021.1.13,17
12038,설악산,설악산,고지대,소청,2021.1.13,1
12039,설악산,설악산,점봉산,점봉산(곰배령),2021.1.13,3
12040,설악산,설악산,설악동,설악동,2021.1.14,1638
12041,설악산,설악산,설악동,야영장,2021.1.14,45
12042,설악산,설악산,오색지구,남설악,2021.1.14,34
12043,설악산,설악산,오색지구,약수터입구,2021.1.14,136
12044,설악산,설악산,오색지구,용소폭포,2021.1.14,7
12045,설악산,설악산,오색지구,흘림골,2021.1.14,0
12046,설악산,설악산,장수대지구,장수대,2021.1.14,27
12047,설악산,설악산,장수대지구,한계령,2021.1.14,33
12048,설악산,설악산,백담지구,남교리,2021.1.14,13
12049,설악산,설악산,백담지구,백담,2021.1.14,31
12050,설악산,설악산,고지대,희운각,2021.1.14,13
12051,설악산,설악산,고지대,소청,2021.1.14,0
12052,설악산,설악산,점봉산,점봉산(곰배령),2021.1.14,0
12053,설악산,설악산,설악동,설악동,2021.1.15,1538
12054,설악산,설악산,설악동,야영장,2021.1.15,75
12055,설악산,설악산,오색지구,남설악,2021.1.15,30
12056,설악산,설악산,오색지구,약수터입구,2021.1.15,137
12057,설악산,설악산,오색지구,용소폭포,2021.1.15,17
12058,설악산,설악산,오색지구,흘림골,2021.1.15,0
12059,설악산,설악산,장수대지구,장수대,2021.1.15,18
12060,설악산,설악산,장수대지구,한계령,2021.1.15,33
12061,설악산,설악산,백담지구,남교리,2021.1.15,0
12062,설악산,설악산,백담지구,백담,2021.1.15,53
12063,설악산,설악산,고지대,희운각,2021.1.15,4
12064,설악산,설악산,고지대,소청,2021.1.15,0
12065,설악산,설악산,점봉산,점봉산(곰배령),2021.1.15,0
12066,설악산,설악산,설악동,설악동,2021.1.16,2093
12067,설악산,설악산,설악동,야영장,2021.1.16,84
12068,설악산,설악산,오색지구,남설악,2021.1.16,156
12069,설악산,설악산,오색지구,약수터입구,2021.1.16,351
12070,설악산,설악산,오색지구,용소폭포,2021.1.16,28
12071,설악산,설악산,오색지구,흘림골,2021.1.16,0
12072,설악산,설악산,장수대지구,장수대,2021.1.16,22
12073,설악산,설악산,장수대지구,한계령,2021.1.16,127
12074,설악산,설악산,백담지구,남교리,2021.1.16,13
12075,설악산,설악산,백담지구,백담,2021.1.16,181
12076,설악산,설악산,고지대,희운각,2021.1.16,2
12077,설악산,설악산,고지대,소청,2021.1.16,4
12078,설악산,설악산,점봉산,점봉산(곰배령),2021.1.16,29
12079,설악산,설악산,설악동,설악동,2021.1.17,1291
12080,설악산,설악산,설악동,야영장,2021.1.17,18
12081,설악산,설악산,오색지구,남설악,2021.1.17,72
12082,설악산,설악산,오색지구,약수터입구,2021.1.17,112
12083,설악산,설악산,오색지구,용소폭포,2021.1.17,12
12084,설악산,설악산,오색지구,흘림골,2021.1.17,0
12085,설악산,설악산,장수대지구,장수대,2021.1.17,22
12086,설악산,설악산,장수대지구,한계령,2021.1.17,43
12087,설악산,설악산,백담지구,남교리,2021.1.17,14
12088,설악산,설악산,백담지구,백담,2021.1.17,101
12089,설악산,설악산,고지대,희운각,2021.1.17,2
12090,설악산,설악산,고지대,소청,2021.1.17,3
12091,설악산,설악산,점봉산,점봉산(곰배령),2021.1.17,11
12092,설악산,설악산,설악동,설악동,2021.1.18,1310
12093,설악산,설악산,설악동,야영장,2021.1.18,15
12094,설악산,설악산,오색지구,남설악,2021.1.18,20
12095,설악산,설악산,오색지구,약수터입구,2021.1.18,56
12096,설악산,설악산,오색지구,용소폭포,2021.1.18,4
12097,설악산,설악산,오색지구,흘림골,2021.1.18,0
12098,설악산,설악산,장수대지구,장수대,2021.1.18,6
12099,설악산,설악산,장수대지구,한계령,2021.1.18,2
12100,설악산,설악산,백담지구,남교리,2021.1.18,2
12101,설악산,설악산,백담지구,백담,2021.1.18,38
12102,설악산,설악산,고지대,희운각,2021.1.18,8
12103,설악산,설악산,고지대,소청,2021.1.18,0
12104,설악산,설악산,점봉산,점봉산(곰배령),2021.1.18,0
12105,설악산,설악산,설악동,설악동,2021.1.19,1343
12106,설악산,설악산,설악동,야영장,2021.1.19,21
12107,설악산,설악산,오색지구,남설악,2021.1.19,27
12108,설악산,설악산,오색지구,약수터입구,2021.1.19,53
12109,설악산,설악산,오색지구,용소폭포,2021.1.19,0
12110,설악산,설악산,오색지구,흘림골,2021.1.19,0
12111,설악산,설악산,장수대지구,장수대,2021.1.19,7
