"		90",속초,2018.4.6,72.4,35
"		90",속초,2018.4.7,40.6,16
"		90",속초,2018.4.8,53,22
"		90",속초,2018.4.9,49.6,23
"		90",속초,2018.4.10,50.3,17
"		90",속초,2018.4.11,30.4,16
"		90",속초,2018.4.12,32.3,10
"		90",속초,2018.4.13,57.9,24
"		90",속초,2018.4.14,91.6,72
"		90",속초,2018.4.15,51.3,36
"		90",속초,2018.4.16,58,35
"		90",속초,2018.4.17,67.4,44
"		90",속초,2018.4.18,34.5,17
"		90",속초,2018.4.19,23.4,9
"		90",속초,2018.4.20,60.6,28
"		90",속초,2018.4.21,25.6,9
"		90",속초,2018.4.22,59.6,10
"		90",속초,2018.4.23,93.6,80
"		90",속초,2018.4.24,87.1,67
"		90",속초,2018.4.25,65.4,23
"		90",속초,2018.4.26,51.4,14
"		90",속초,2018.4.27,49.3,32
"		90",속초,2018.4.28,42,17
"		90",속초,2018.4.29,30.5,11
"		90",속초,2018.4.30,51.9,22
"		90",속초,2018.5.1,85.1,65
"		90",속초,2018.5.2,89,79
"		90",속초,2018.5.3,57.5,36
"		90",속초,2018.5.4,28.6,15
"		90",속초,2018.5.5,34.3,17
"		90",속초,2018.5.6,88.1,40
"		90",속초,2018.5.7,89.6,77
"		90",속초,2018.5.8,95.9,94
"		90",속초,2018.5.9,81.5,70
"		90",속초,2018.5.10,69.4,37
"		90",속초,2018.5.11,54.6,28
"		90",속초,2018.5.12,83,22
"		90",속초,2018.5.13,82.4,69
"		90",속초,2018.5.14,63.6,38
"		90",속초,2018.5.15,50.4,33
"		90",속초,2018.5.16,79.4,50
"		90",속초,2018.5.17,91.6,72
"		90",속초,2018.5.18,91.6,80
"		90",속초,2018.5.19,76.3,58
"		90",속초,2018.5.20,80.4,63
"		90",속초,2018.5.21,80.3,61
"		90",속초,2018.5.22,89.1,75
"		90",속초,2018.5.23,75.6,43
"		90",속초,2018.5.24,31.8,23
"		90",속초,2018.5.25,55.3,19
"		90",속초,2018.5.26,88.3,74
"		90",속초,2018.5.27,92.6,83
"		90",속초,2018.5.28,87.6,72
"		90",속초,2018.5.29,92.6,80
"		90",속초,2018.5.30,90.5,79
"		90",속초,2018.5.31,63.9,31
"		90",속초,2018.6.1,61.9,43
"		90",속초,2018.6.2,61.4,35
"		90",속초,2018.6.3,45.6,27
"		90",속초,2018.6.4,53.3,31
"		90",속초,2018.6.5,57,38
"		90",속초,2018.6.6,65.3,43
"		90",속초,2018.6.7,55.5,35
"		90",속초,2018.6.8,69.8,36
"		90",속초,2018.6.9,87.6,79
"		90",속초,2018.6.10,93.5,81
"		90",속초,2018.6.11,86.9,75
"		90",속초,2018.6.12,75.1,58
"		90",속초,2018.6.13,84,69
"		90",속초,2018.6.14,86.1,82
"		90",속초,2018.6.15,88.6,77
"		90",속초,2018.6.16,81.1,62
"		90",속초,2018.6.17,83.4,64
"		90",속초,2018.6.18,88.8,75
"		90",속초,2018.6.19,78.6,57
"		90",속초,2018.6.20,72.9,40
"		90",속초,2018.6.21,52.4,32
"		90",속초,2018.6.22,38.4,25
"		90",속초,2018.6.23,50.1,28
"		90",속초,2018.6.24,51.9,29
"		90",속초,2018.6.25,82.5,47
"		90",속초,2018.6.26,95.4,90
"		90",속초,2018.6.27,74.1,41
"		90",속초,2018.6.28,75.8,55
"		90",속초,2018.6.29,84.5,59
"		90",속초,2018.6.30,90.4,77
"		90",속초,2018.7.1,97.6,94
"		90",속초,2018.7.2,96,85
"		90",속초,2018.7.3,90.3,73
"		90",속초,2018.7.4,94.3,82
"		90",속초,2018.7.5,96.9,96
"		90",속초,2018.7.6,91,81
"		90",속초,2018.7.7,84.6,68
"		90",속초,2018.7.8,77.1,63
"		90",속초,2018.7.9,89.6,77
"		90",속초,2018.7.10,96.8,93
"		90",속초,2018.7.11,97.6,97
"		90",속초,2018.7.12,77.5,50
"		90",속초,2018.7.13,68.4,47
"		90",속초,2018.7.14,71.9,55
"		90",속초,2018.7.15,65.1,51
"		90",속초,2018.7.16,67.3,48
"		90",속초,2018.7.17,56.9,44
"		90",속초,2018.7.18,84.5,59
"		90",속초,2018.7.19,82.9,55
"		90",속초,2018.7.20,71.6,41
"		90",속초,2018.7.21,65.4,43
"		90",속초,2018.7.22,64.6,40
"		90",속초,2018.7.23,74.1,60
"		90",속초,2018.7.24,83,67
"		90",속초,2018.7.25,84.3,71
"		90",속초,2018.7.26,71.4,56
"		90",속초,2018.7.27,80.9,60
"		90",속초,2018.7.28,88.9,79
"		90",속초,2018.7.29,83.9,75
"		90",속초,2018.7.30,89,78
"		90",속초,2018.7.31,81.5,63
"		90",속초,2018.8.1,84.8,75
"		90",속초,2018.8.2,83.6,72
"		90",속초,2018.8.3,83.5,71
"		90",속초,2018.8.4,67.9,46
"		90",속초,2018.8.5,67.9,40
"		90",속초,2018.8.6,96.9,92
"		90",속초,2018.8.7,87.9,76
"		90",속초,2018.8.8,90.5,81
"		90",속초,2018.8.9,89.6,79
"		90",속초,2018.8.10,95.1,86
"		90",속초,2018.8.11,85.8,74
"		90",속초,2018.8.12,88.1,75
"		90",속초,2018.8.13,90.1,80
"		90",속초,2018.8.14,80.9,61
"		90",속초,2018.8.15,89,81
"		90",속초,2018.8.16,77,61
"		90",속초,2018.8.17,74.9,58
"		90",속초,2018.8.18,73.6,46
"		90",속초,2018.8.19,79.8,68
"		90",속초,2018.8.20,81,72
"		90",속초,2018.8.21,66.3,50
"		90",속초,2018.8.22,73,58
"		90",속초,2018.8.23,88.4,73
"		90",속초,2018.8.24,94.8,85
"		90",속초,2018.8.25,70.6,51
"		90",속초,2018.8.26,68.5,45
"		90",속초,2018.8.27,86.6,69
"		90",속초,2018.8.28,88.6,72
"		90",속초,2018.8.29,90.6,68
"		90",속초,2018.8.30,72.8,53
"		90",속초,2018.8.31,77.8,58
"		90",속초,2018.9.1,76.9,62
"		90",속초,2018.9.2,76.6,60
"		90",속초,2018.9.3,90.9,78
"		90",속초,2018.9.4,81.1,54
"		90",속초,2018.9.5,45.1,30
"		90",속초,2018.9.6,57.5,41
"		90",속초,2018.9.7,63.9,41
"		90",속초,2018.9.8,60.5,38
"		90",속초,2018.9.9,75.6,59
"		90",속초,2018.9.10,68.4,52
"		90",속초,2018.9.11,71.3,58
"		90",속초,2018.9.12,76.8,59
"		90",속초,2018.9.13,84.3,73
"		90",속초,2018.9.14,86.8,76
"		90",속초,2018.9.15,88.8,74
"		90",속초,2018.9.16,90,83
"		90",속초,2018.9.17,69.1,49
"		90",속초,2018.9.18,77.4,51
"		90",속초,2018.9.19,82.5,66
"		90",속초,2018.9.20,93.6,84
"		90",속초,2018.9.21,95.1,89
"		90",속초,2018.9.22,54.5,35
"		90",속초,2018.9.23,50,30
"		90",속초,2018.9.24,54.8,27
"		90",속초,2018.9.25,63.9,50
"		90",속초,2018.9.26,62.4,45
"		90",속초,2018.9.27,65.4,50
"		90",속초,2018.9.28,73.4,59
"		90",속초,2018.9.29,79,64
"		90",속초,2018.9.30,65.4,30
"		90",속초,2018.10.1,46.1,32
"		90",속초,2018.10.2,60,42
"		90",속초,2018.10.3,61.3,43
"		90",속초,2018.10.4,77.3,56
"		90",속초,2018.10.5,90.5,75
"		90",속초,2018.10.6,95.1,86
"		90",속초,2018.10.7,59.3,26
"		90",속초,2018.10.8,44.5,20
"		90",속초,2018.10.9,55.3,36
"		90",속초,2018.10.10,50.8,32
"		90",속초,2018.10.11,41.5,33
"		90",속초,2018.10.12,58.8,37
"		90",속초,2018.10.13,62.8,47
"		90",속초,2018.10.14,50.6,21
"		90",속초,2018.10.15,61.8,41
"		90",속초,2018.10.16,66.8,56
"		90",속초,2018.10.17,92.1,75
"		90",속초,2018.10.18,76.8,58
"		90",속초,2018.10.19,69.4,51
"		90",속초,2018.10.20,66.3,43
"		90",속초,2018.10.21,62.3,37
"		90",속초,2018.10.22,70.8,52
"		90",속초,2018.10.23,57.9,42
"		90",속초,2018.10.24,55.8,35
"		90",속초,2018.10.25,57.1,35
"		90",속초,2018.10.26,59.3,46
"		90",속초,2018.10.27,38.6,28
"		90",속초,2018.10.28,58.4,40
"		90",속초,2018.10.29,41.9,30
"		90",속초,2018.10.30,49.6,34
"		90",속초,2018.10.31,53.1,34
"		90",속초,2018.11.1,52.6,28
"		90",속초,2018.11.2,54.8,35
"		90",속초,2018.11.3,55.3,41
"		90",속초,2018.11.4,57.9,29
"		90",속초,2018.11.5,76.1,66
"		90",속초,2018.11.6,83.3,68
"		90",속초,2018.11.7,95.4,84
"		90",속초,2018.11.8,96.3,94
"		90",속초,2018.11.9,51.5,37
"		90",속초,2018.11.10,48.6,33
"		90",속초,2018.11.11,62.3,48
"		90",속초,2018.11.12,73.3,41
"		90",속초,2018.11.13,87.3,76
"		90",속초,2018.11.14,87.6,73
"		90",속초,2018.11.15,71.1,49
"		90",속초,2018.11.16,60.3,37
"		90",속초,2018.11.17,70.5,50
"		90",속초,2018.11.18,36.6,20
"		90",속초,2018.11.19,49.8,34
"		90",속초,2018.11.20,32.9,22
"		90",속초,2018.11.21,47.1,28
"		90",속초,2018.11.22,24.4,17
"		90",속초,2018.11.23,31.9,18
"		90",속초,2018.11.24,63,27
"		90",속초,2018.11.25,50.8,36
"		90",속초,2018.11.26,49.8,27
"		90",속초,2018.11.27,44.4,22
"		90",속초,2018.11.28,33.5,16
"		90",속초,2018.11.29,33.4,24
"		90",속초,2018.11.30,37.6,20
"		90",속초,2018.12.1,52.3,31
"		90",속초,2018.12.2,63.9,43
"		90",속초,2018.12.3,83.8,48
"		90",속초,2018.12.4,83.9,41
"		90",속초,2018.12.5,49.9,32
"		90",속초,2018.12.6,64.4,33
